deputy_id,state,email,political_party,photo_url
204390,GO,dep.professoralcides@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg
220580,AP,dep.professoragoreth@camara.leg.br,PDT,https://www.camara.leg.br/internet/deputado/bandep/220580.jpg
221338,SP,dep.professoralucienecavalcante@camara.leg.br,PSOL,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg
220586,AL,dep.rafaelbrito@camara.leg.br,MDB,https://www.camara.leg.br/internet/deputado/bandep/220586.jpg
220532,DF,dep.rafaelprudente@camara.leg.br,MDB,https://www.camara.leg.br/internet/deputado/bandep/220532.jpg
220626,MG,dep.rafaelsimoes@camara.leg.br,UNIÃO,https://www.camara.leg.br/internet/deputado/bandep/220626.jpg
204567,BA,dep.raimundocosta@camara.leg.br,PODE,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg
74084,PA,dep.raimundosantos@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/74084.jpg
115200,PB,,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/115200.jpg
74161,MG,dep.reginaldolopes@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/74161.jpg
221378,RS,,PT,https://www.camara.leg.br/internet/deputado/bandep/221378.jpg
220606,RJ,dep.reimont@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/220606.jpg
205865,PR,dep.reinholdstephanes@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/205865.jpg
225386,RJ,,PSD,https://www.camara.leg.br/internet/deputado/bandep/225386.jpg
178989,SP,dep.renataabreu@camara.leg.br,PODE,https://www.camara.leg.br/internet/deputado/bandep/178989.jpg
153423,PA,dep.renilcenicodemos@camara.leg.br,MDB,https://www.camara.leg.br/internet/deputado/bandep/153423.jpg
73801,PE,dep.renildocalheiros@camara.leg.br,PCdoB,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg
175765,SP,dep.ribamarsilva@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/175765.jpg
221329,RJ,,UNIÃO,https://www.camara.leg.br/internet/deputado/bandep/221329.jpg
220543,TO,dep.ricardoayres@camara.leg.br,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/220543.jpg
73788,PR,,PP,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg
204362,SC,dep.ricardoguidi@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg
220694,BA,dep.ricardomaia@camara.leg.br,MDB,https://www.camara.leg.br/internet/deputado/bandep/220694.jpg
220633,SP,dep.ricardosalles@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220633.jpg
213274,SP,,PSD,https://www.camara.leg.br/internet/deputado/bandep/213274.jpg
204489,CE,dep.roberiomonteiro@camara.leg.br,PDT,https://www.camara.leg.br/internet/deputado/bandep/204489.jpg
220693,BA,dep.robertaroma@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220693.jpg
220588,AC,dep.robertoduarte@camara.leg.br,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg
220613,RJ,dep.robertomonteiropai@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220613.jpg
220624,RN,dep.robinsonfaria@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220624.jpg
220546,MS,dep.rodolfonogueira@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220546.jpg
230767,MT,dep.rodrigodazaeli@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/230767.jpg
141531,MG,dep.rodrigodecastro@camara.leg.br,UNIÃO,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg
223128,PR,dep.rodrigoestacho@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/223128.jpg
220641,SP,dep.rodrigogambale@camara.leg.br,PODE,https://www.camara.leg.br/internet/deputado/bandep/220641.jpg
165470,SE,dep.rodrigovaladares@camara.leg.br,UNIÃO,https://www.camara.leg.br/internet/deputado/bandep/165470.jpg
220695,BA,dep.rogeriasantos@camara.leg.br,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/220695.jpg
204480,MG,dep.rogeriocorreia@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg
160629,PB,dep.romerorodrigues@camara.leg.br,PSC,https://www.camara.leg.br/internet/deputado/bandep/160629.jpg
163321,RS,dep.ronaldonogueira@camara.leg.br,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/163321.jpg
204525,SP,dep.rosanavalle@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg
178945,RJ,,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/178945.jpg
220644,SP,dep.rosangelamoro@camara.leg.br,UNIÃO,https://www.camara.leg.br/internet/deputado/bandep/220644.jpg
220620,MG,dep.rosangelareis@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220620.jpg
73806,MA,,MDB,https://www.camara.leg.br/internet/deputado/bandep/73806.jpg
74371,GO,dep.rubensotoni@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg
178887,MA,dep.rubenspereirajunior@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg
73604,SP,dep.ruifalcao@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg
160635,PB,dep.ruycarneiro@camara.leg.br,PSC,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg
204535,SP,dep.samiabomfim@camara.leg.br,PSOL,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg
220631,MG,dep.samuelviana@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220631.jpg
204416,RS,dep.sanderson@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg
160621,PR,,PSD,https://www.camara.leg.br/internet/deputado/bandep/160621.jpg
204387,PR,dep.sargentofahur@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg
220621,RN,dep.sargentogoncalves@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220621.jpg
220618,RJ,dep.sargentoportugal@camara.leg.br,PODE,https://www.camara.leg.br/internet/deputado/bandep/220618.jpg
220713,AM,,UNIÃO,https://www.camara.leg.br/internet/deputado/bandep/220713.jpg
226837,SP,dep.saulopedroso@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/226837.jpg
73808,BA,,PSD,https://www.camara.leg.br/internet/deputado/bandep/73808.jpg
178933,PR,dep.sergiosouza@camara.leg.br,MDB,https://www.camara.leg.br/internet/deputado/bandep/178933.jpg
204557,AM,dep.sidneyleite@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg
74356,AM,dep.silascamara@camara.leg.br,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/74356.jpg
204360,RO,dep.silviacristina@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg
220579,AP,dep.silviawaiapi@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220579.jpg
227310,MA,,PL,https://www.camara.leg.br/internet/deputado/bandep/227310.jpg
204425,PE,,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg
220569,GO,dep.silvyealves@camara.leg.br,UNIÃO,https://www.camara.leg.br/internet/deputado/bandep/220569.jpg
220651,SP,dep.simonemarquetto@camara.leg.br,MDB,https://www.camara.leg.br/internet/deputado/bandep/220651.jpg
104552,AC,dep.socorroneri@camara.leg.br,PP,https://www.camara.leg.br/internet/deputado/bandep/104552.jpg
220643,SP,,PSOL,https://www.camara.leg.br/internet/deputado/bandep/220643.jpg
220575,AP,dep.sonizebarbosa@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220575.jpg
178946,RJ,dep.sorayasantos@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg
178947,RJ,dep.sostenescavalcante@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg
92776,MG,dep.stefanoaguiar@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/92776.jpg
204534,SP,dep.tabataamaral@camara.leg.br,PSB,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg
230177,CE,,PL,https://www.camara.leg.br/internet/deputado/bandep/230177.jpg
220682,PR,dep.tadeuveneri@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/220682.jpg
204464,RJ,dep.taliriapetrone@camara.leg.br,PSOL,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg
220598,RJ,dep.tarcisiomotta@camara.leg.br,PSOL,https://www.camara.leg.br/internet/deputado/bandep/220598.jpg
220552,RS,dep.zucco@camara.leg.br,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg
220560,SE,dep.thiagodejoaldo@camara.leg.br,PP,https://www.camara.leg.br/internet/deputado/bandep/220560.jpg
220597,RO,dep.thiagoflores@camara.leg.br,MDB,https://www.camara.leg.br/internet/deputado/bandep/220597.jpg
220684,PR,dep.tiaomedeiros@camara.leg.br,PP,https://www.camara.leg.br/internet/deputado/bandep/220684.jpg
160976,SP,dep.tiririca@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/160976.jpg
178934,PR,dep.toninhowandscheer@camara.leg.br,PROS,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg
157130,PE,dep.tuliogadelha@camara.leg.br,REDE,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg
223398,MG,,MDB,https://www.camara.leg.br/internet/deputado/bandep/223398.jpg
160610,BA,dep.valmirassuncao@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/160610.jpg
74376,MS,dep.vanderloubet@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/74376.jpg
204396,PR,dep.vermelho@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg
74283,SP,dep.vicentinho@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/74283.jpg
137070,TO,dep.vicentinhojunior@camara.leg.br,PP,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg
141555,SP,dep.viniciuscarvalho@camara.leg.br,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg
160591,AP,dep.viniciusgurgel@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/160591.jpg
178992,SP,dep.vitorlippi@camara.leg.br,PSDB,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg
91228,PE,dep.waldemaroliveira@camara.leg.br,AVANTE,https://www.camara.leg.br/internet/deputado/bandep/91228.jpg
160569,BA,dep.waldenorpereira@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/160569.jpg
220601,RJ,,PT,https://www.camara.leg.br/internet/deputado/bandep/220601.jpg
160518,MG,dep.welitonprado@camara.leg.br,PROS,https://www.camara.leg.br/internet/deputado/bandep/160518.jpg
74043,PB,dep.wellingtonroberto@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/74043.jpg
224333,PR,dep.welter@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/224333.jpg
74044,PB,dep.wilsonsantiago@camara.leg.br,REPUBLICANOS,https://www.camara.leg.br/internet/deputado/bandep/74044.jpg
182146,MA,,PATRIOTA,https://www.camara.leg.br/internet/deputado/bandep/182146.jpg
220564,SE,dep.yandramoura@camara.leg.br,UNIÃO,https://www.camara.leg.br/internet/deputado/bandep/220564.jpg
220660,CE,dep.yurydoparedao@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220660.jpg
230768,AC,dep.zeadriano@camara.leg.br,PP,https://www.camara.leg.br/internet/deputado/bandep/230768.jpg
220536,RR,dep.zeharoldocathedral@camara.leg.br,PSD,https://www.camara.leg.br/internet/deputado/bandep/220536.jpg
204559,BA,dep.zeneto@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg
160632,MG,dep.zesilva@camara.leg.br,SOLIDARIEDADE,https://www.camara.leg.br/internet/deputado/bandep/160632.jpg
220558,SC,dep.zetrovao@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg
204517,MG,dep.zevitor@camara.leg.br,PL,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg
160592,PR,dep.zecadirceu@camara.leg.br,PT,https://www.camara.leg.br/internet/deputado/bandep/160592.jpg
220592,AC,dep.zezinhobarbary@camara.leg.br,PP,https://www.camara.leg.br/internet/deputado/bandep/220592.jpg
